Num,Tweet,Label
1.4941E+18,"Fuck Russia and Ukraine, the real war is between me and my bm",
1.4941E+18,‘RELEASE THE RECORDS’: Trump Says DOJ Should Declassify All Remaining Russia Probe Records https://t.co/iryULcw3Sj,
1.4941E+18,Mitando até na Rússia #BolsonaroOrgulhoDoBrasil https://t.co/duk8JTJTZf,
1.4941E+18,@Karl_Lauterbach Das ist zu versteh da hängt Putin mit drin  wegen  der Nato  das gehschbrech  von Scholz  wir sollten die das machen was Russland von uns verlangt  des wegen wie der das Dumme geredet da oben bei den  Arschlöcher,
1.4941E+18,"Bostonaro declara apoio total a Rússia e oferece aliança na defesa 😂😂😂...QUE DEFESA? Os tanquinhos de fumaça? \nBostonaro x Rússia x China , que linda aliança Gadolandia!!!!\n#BolsonaroComunista https://t.co/ez8jVpM2Qs",
1.4941E+18,@1800ch0kedath03 You realize If we put Putin and you in the same room you’d prolly be his co leader,
1.4941E+18,"Yes, Trump was Spied on. https://t.co/tFv7r3G97L",
1.4941E+18,@TwitZanne @jvb23 @NBCOlympics That would be interesting competition. Sounds like many are doing illegal drugs. Just read about it. USA is 3rd and Russia 5ths with anti doping violations. \nhttps://t.co/NtbBBNW5um,
1.4941E+18,"US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback\nhttps://t.co/10aynovPpk\n\n#RussiaUkraine",
1.4941E+18,@realichigo Cuz he wasnt trying to attack daemon,
1.4941E+18,Harrowing videos coming from across #Tigray show @AbiyAhmedAli s troops massacring civilians as they threw them off a cliff What more should we witness before @EU_Commission and @UN use all leverage tostop #TigrayGenocide @SecBlinken @mfa_russia @UNinChina https://t.co/J29mpKk4JC,
1.4941E+18,@HouseForeignGOP @RepMcCaul @wolfblitzer @CNN Too bad trump gave Putin and Xi free rein for 4 years….so where’s your outrage?,
1.4941E+18,...and they're still using their suicide attack without any consequences,
1.4941E+18,"Stanislav Aseyev has written searing accounts of time spent in ‘separatist’ prisons in Donbas. See In Isolation, trans. Lidia Wolanskyj @HURI_Harvard  https://t.co/ZeuoH15i0J, &amp; an excerpt from another book here https://t.co/JlW3yZtNfz transl. by Nina Murray &amp; @TsurkanKate 8/",
1.4941E+18,"Bolsonaro vai morrer na Rússia, mas não pelos motivos que nós esperávamos https://t.co/MXsUxJN6K6",
1.4941E+18,The press corps is ignoring news that their Russia collusion narrative was inflated with false information collected by eavesdropping on Donald Trump. https://t.co/vY7NoODMuR #maga,
1.4941E+18,🇵🇱 dziękuję! 🇺🇦 https://t.co/Ctvhe0KOCy,
1.4941E+18,"It is highly probable that Kyiv will embark on a combat operation in Donbas, Kremlin Spokesman Dmitry Peskov said on Wednesday\n\nRussia keeps talking about something that is not going to happen - a Ukrainian attack on Donbas. This is all about setting up an invasion pretext",
1.4941E+18,@JustinTrudeau https://t.co/lxY82c5Wp8,
1.4941E+18,@nacip_raydan @jairbolsonaro 😂😂😂🤡💩https://t.co/V8aKFTphpL,
1.4941E+18,Shouldn’t we defend our embassy and citizens abroad? Very soft take by this administration  https://t.co/t18PQiz3Bi,
1.4941E+18,"@Leevi93212871 @al_hindaoui @paweelwrobel @AtharInanloo @shaunwalker7 @SamRamani2 That's a stretch. Finland and Sweden no longer in any way lay claim to the areas lost to Russia in the wars decades or centuries past.\n\nReclaiming Karelia would probably be disastrous for Finland, even without the Russian population. Reconstruction would break our economy.",
1.4941E+18,The very reason why our Union was created is to put an end to all European wars.\n\nOur call on Russia is crystal clear: do not choose war.\n\nRead President @vonderleyen's speech at the European Parliament Plenary → https://t.co/9UioH3uPl7,
1.4941E+18,@JuliaDavisNews @thumppooh By Russia State Media did you mean FOX News?  Or the other Russia State  Media?,
1.4941E+18,"@gugachacra Qual deles falou na frente do presidente russo em pleno contencioso com a Ucrânia, que o mundo é a nossa casa e que Deus está acima de todos nós?\n\nLembra que Lula forjou uma acordo que foi ridicularizado por várias nações inclusive pelos EUA e Rússia. \n\n.",
1.4941E+18,"A message to President Vladimir Putin: Grow up! You have been a bully for far too long. I’m not Ukrainian and I will never be. However, Ukraine 🇺🇦 has the right to their self determination. You don’t get to decide what’s best for Ukraine 🇺🇦 1/2.",
1.4941E+18,"@eagles_attack Smoking’ hot is a slight stretch.  Let’s go with pretty face, nice body and  doesn’t want kids.",
1.4941E+18,Bank of Russia Reports First Successful Digital Ruble Transfers Between Users https://t.co/dIYmEbgycR https://t.co/6qrAEHNuMo,
1.4941E+18,The Sims 4: My Wedding Stories &amp; LGBTQ Content Will Launch in Russia https://t.co/RWupC6i7IF,
1.4941E+18,Biden warns Americans about the impact of the Ukraine crisis | Analysis https://t.co/6soX1dMwZB,
1.4941E+18,"@newscomauHQ Biden gave Ukraine a $1B loan after they fired the prosecutor general he didn't like.\nBiden's son was making $50,000 a month from a Ukrainian oligarch-owned energy group.\nAnd now Biden is pushing war in Ukraine\nhttps://t.co/RFXAMmlItq",
1.4941E+18,New Top post on r/gayfurryporn Attack the weak point for MASSIVE DAMAGE [M/M] (Savourysausages) by YiffMilf\nLink to post: https://t.co/WamrBsBrVT https://t.co/6ndWgyphEv,
1.4941E+18,And even the people in power in America are seemingly oblivious to the tactics. Media/News reporters are covering the story exactly the way that Russia wants them to.\n\nPutin understands American media better than Biden does and that's terrifying.,
1.4941E+18,"@marcorubio You're about a week late to this reporting, Marquito. Every major news outlet has been talking about it.\nDid you know President Biden held a phone conversation with Putin?",
1.4941E+18,"@jason01912 5.Consider Making choices to reverse what you’ve done, by leaving Crimea , pull your operatives from East Ukraine &amp; troops from Belarus.",
1.4941E+18,PUTIN HUMlLHA B0LSONARO E GENERAIS BRASILEIROS!! DESESPER0 FOI EXPOSTO https://t.co/tYzx5Ci1rS via @YouTube,
1.4941E+18,@LeffeMorgana @LeffeMorgana  \nValet är enkelt mellan Biden och Putin\nEn amerikansk president som blev vald av folket \nEller en rysk diktator som är lika maktgalen som Trump\nhttps://t.co/Ik6AsX6Qm3\nEnkelt val för alla som är för demokrati \nVilket uppenbarligen inte Jimmie Åkesson är tyvärr😆👍,
1.4941E+18,"Yesterday Vladimir Putin's Russia massed 100,000 troops surrounding the borders of Ukraine under threats of invasion, and here in Geneva the U.N. Human Rights Council met ahead of its upcoming session and announced its plan to adopt four resolutions to condemn Israel.",
1.4941E+18,"If Trump had still remained president then #Putin would have invaded and taken over #Ukraine by this date. I’m glad we have a president who could unite our traditional allies against an aggressive adversary. Im praying for peace, but totalitarianism &amp; fascism cannot succeed.",
1.4941E+18,"ENCONTRO DE PUTIN E BOLSONARO: ""É uma alegria recebê-lo, senhor presidente, espero que o nosso encontro seja produtivo. É muito importante porque o Brasil é o nosso principal parceiro comercial na região da América Latina. Bem vindo"", disse Putin a Bolsonaro.",
1.4941E+18,Don’t believe a word that @BorisJohnson says in relation to Russia:\n1.He &amp; his Cabinet colleagues receive money from Russian oligarchs close to Putin;\n2. He suppressed the Russia report;\n3. He put the son of a KGB officer in the House of Lords;\n#JohnsonOut_23,
1.4941E+18,"Even as the threat of war looms over #Ukraine, a group of Ukrainian journalists reached out to @ColoradoSun today to learn more about membership and building community around news 1/5",
1.4941E+18,@maggie_bomber @FoolanderWorld @cfranklin1989 Otherwise please explain with evidence why USA Russia China france Germany uk Canada Australia and on and on disagree with you. You disagree with the prevailing view of the experts so show your proof,
1.4941E+18,READ MORE: https://t.co/OkLzJR57KK,
1.4941E+18,@cookie5169 @CMcIntire8 @seanhannity Muller report proved trump was right lol they had 11 of the best Democrat lawyers in the country with unlimited resources only to say trump was not colluding with Russia.. facts are proving Hillary paid Russian though,
1.4941E+18,"@Biakicis Agora vão culpar a Rússia,será pq?\n#BolsonaroEvitouAGuerra \n😂😂😂😂😂😂",
1.4941E+18,"Hitting Putin where it hurts? How to sanction ""a very rich man"" https://t.co/Nx61xego5w",
1.4941E+18,@JustinTrudeau How about Ukraine's aggression in Donbass region such as artillery fire on Russian-speaking civilians? Murders? Torture? Burning down houses? Execution squads? All have been documented by OSCE. Do you stand by that as well? @JustinTrudeau and @melaniejoly,
1.4941E+18,11 implications of Durham probe threaten to undermine Biden https://t.co/2UScmFaESR #FoxNews,
1.4941E+18,"This is Doalnara Philippine Base community where we live as one family,  where we cultivated our dream of organic agriculture,Doalnara has over 20 branches in the world, including Korea, United States, Japan, China, Russia, Central Asia, Kenya,Denmark &amp;Philippines. https://t.co/6XcGPP5BiH",
1.4941E+18,@Cokedupoptions In the spirit of Ukraine…\n“Nuke ‘em till they glow.”,
1.4941E+18,A memo from special counsel John Durham alleges that Clinton allies sought to misuse White House internet traffic to tie Donald Trump to Russia. Those involved dismiss the allegations as groundless.  https://t.co/6h99EXjpeG via @WSJ,
1.4941E+18,"Los incendios que azotan a la provincia de Corrientes y que ya afectaron cerca de 550 mil hectáreas alcanzaron los portales de acceso a los Esteros del Iberá, el humedal más importante del país.\n\nhttps://t.co/zmg1NrtANG",
1.4941E+18,Até na rússia?🤣🤣https://t.co/8z6QZVeFCM,
1.4941E+18,@ApiecalypseNow Subvert law. Attack the free press. Construct an internal and or external enemy. Criminalize the enemy. Etc. Sound familiar? It's happening now all over the place not just here.,
1.4941E+18,"If you missed yesterday's discussion on Russia's role in Mali and other Sahelian states, watch the recording here to hear my thoughts along with @tweetsintheME, @bakary_sambe, @MichaelShurkin, &amp; @seanmcfate. Thanks to @ramayade and @_hudsonc for hosting!\nhttps://t.co/saPfoMblt5",
1.4941E+18,"En images: qui est Kamila Valieva, nouvelle championne olympique russe de patinage artistique? - Russia Beyond FR https://t.co/pH3EFLngPy",
1.4941E+18,hey @Lithuania \nhappy state restoration day! \n\nwe share \n\ncenturies of common history \nstruggle for freedom\ndesire for peace \n\nhappy having you as a friend!\n❤️💚💛,
1.4941E+18,#Iran &gt; #Russia \n\n#Oil https://t.co/8rZTR5ehKZ,
1.4941E+18,"@DailyCaller Putin is making a fool out of Biden and Biden cannot afford another disaster or failure . Stop protecting Ukraine and protect America.  Build the wall , stop all this illegal immigration and military age males disappearing into our country China Joe.",
1.4941E+18,"JUST IN via @axios's @zacharybasu:\n""US now believes that #Russia's claims that it is withdrawing troops from near #Ukraine are 'false,' &amp; that Moscow has in fact increased its presence on the border 'by as many as 7,000 troops,' a sr admin official [said].\nhttps://t.co/YB69LwQrZc",
1.4941E+18,"@duduferreirxmbl @paulovono @kimpaim É uma questão protocolar! Homenagem que chefes de estado fazem quando em visita oficial a Rússia!\n""Túmulo do Soldado desconhecido"" representa a luta do exército russo contra o Nazismo.",
1.4941E+18,"Russia's Irtysh river wants to know, what's your favourite scary movie? https://t.co/H8q7Lqg7F0",
1.4941E+18,"@itvpeston @IoWBobSeely @Peston Nope, more subtle with greater results for Russia (and to some extent, China). See William Hague's piece in the Telegraph a couple of days ago which shows that those on power understand the real risk ie $ hegemony broken and economic weakness in the West",
1.4941E+18,😂\n#Memes #Trudeau #Putin  #Xiping #KimJongUn \n#Netzfund https://t.co/aov6y5dMc7,
1.4941E+18,Nein zum Krieg. \n\nFür den Abzug aller russischen Truppen von den Grenzen der #Ukraine!\nFür das Ende auch der Cyberangriffe auf die Ukraine!\n\nWir treffen uns in Berlin zum Europäischen Tag der Solidarität mit der Ukraine 🇺🇦 \n\nSonnabend 19.2.\n15.00 Berlin \nPariser Platz https://t.co/Uy7fEv1jSS,
1.4941E+18,"Final:\n@HCHS_Basketball 61\nLanier 58\n\nHabersham battles back from an early 11-0 deficit to gain a State Playoff berth. They had the lead the whole 4th and held off a late Lanier run. The downhill attack from Osmar Garcia &amp; Malachi Dooley combined for 30, Landon Suarez made 5 3’s. https://t.co/ofL3TwHwSr",
1.4941E+18,"@BolsoMito380 Putin em um dia fez Bolsonaro usar máscara, fazer isolamento social, teste PCR e ainda bater continência para os soldados comunistas. Putin seria um ótimo Ministro do STF 😂😂😂😂😂😂😂😂😂😂😂😂",
1.4941E+18,"@danieljosebr Porque sim! Porque ia sobrar poltronas no ✈️ E não faz diferença, além de que o Putin concedeu a gentileza de hospedar a todos naquele lugar lindíssimo de onde ele deu a entrevista para o Pingos. 😘",
1.4941E+18,Socialists aren't people. Let's go protect the Ukraine.,
1.4941E+18,I'm so confused.  Saudi Arabia is actively bombing Yemen yet we're doing nothing and not even talking about it.  Yet Russia and Ukraine both say no invasion and that's all we hear all day every day.,
1.4941E+18,"Ukraine Defies Invasion Threat, as NATO Sees No Russian Pullback https://t.co/YNqcIjpXLK",
1.4941E+18,@donald_j_putin It never has come out of my mouth and it never will. Raygun was and still is a blight on this country.,
1.4941E+18,"O “pingo nos is”  transmitiu ao vivo o brilhante pronunciamento de Bolsonaro e Putin\n\nComo nossa mídia em geral prefere não enaltecer nosso Governo, sugiro assistirem no YouTube . Vale a pena !",
1.4941E+18,Unionists fail to take down Patrick Harvie as attempted FOI attack falls flat https://t.co/z7Dqtp7oMA,
1.4941E+18,https://t.co/qQCP8uLEtl,
1.4941E+18,"Whatever you’re having for dinner consider adding some garlic.\nGarlic is widely used to help prevent several conditions linked to the blood system &amp;heart, inclu atherosclerosis (hardening of arteries), high cholesterol, heart attack, coronary heart dz,&amp; high BP.\n\nRT for awareness",
1.4941E+18,"UH-OH Gary!\n\nThis is not good, not good at all...\n\nhttps://t.co/wHO5U9dQp6\n\nCan I get a RT or two?  Or a thousand?  #XRP",
1.4941E+18,@wolfblitzer hey Wolf. U do know most of these politicians have been saying this week or two weeks for 3 months …when Russia will invade Ukraine . They ll do anything to get publicity. I say within 9 days . That sounds more intriguing,
1.4941E+18,"WHITED SEPULCHER: Florida Governor Ron DeSantis is deploying his official press secretary @ChristinaPushaw to attack the Catholic Church to which she professes membership saying ""Lying is a sin.""\n\nShe recently flip-flopped her position on political dissent against the Church. https://t.co/UOyj3uf9yP",
1.4941E+18,$SPY Russia being naughty liars ✔,
1.4941E+18,Donnerstag der 17.02.2022 und Putin ist noch immer nicht in die Ukraine einmarschiert…..der US Geheimdienst hat definitiv geschlampt und die IDEEN um einen Krieg anzuzetteln sind auch schon durch die scheiss VERSCHWÖRUNGEN die sich als wahr raus stellten…..jetzt wird’s eng😂,
1.4941E+18,"@filipebarrost Esse ministro diz algo desse tipo com o PR na Rússia??? É sem noção, o q se faz com um sujeito assim? Eles podem tudo?!",
1.4941E+18,"🇧🇷🇷🇺 @JairBolsonaro llega a Rusia para reunirse con #VladimirPutin. El viaje tiene «el riesgo» de que «sea interpretado como apoyo a Putin en el contexto actual»: Mauricio Santoro (@msantoro1978), politólogo y profesor @UERJ_oficial\nℹ️ https://t.co/JcwqGynvCf\n📺 8pmET @NTN24 https://t.co/Rxe1VyFRaj",
1.4941E+18,"Shared hostility to America makes China close to Russia, but cautious https://t.co/mcDGxmXtM4",
1.4941E+18,米・同盟国、ロシアのサイバー攻撃に報復の用意＝当局筋 https://t.co/1RxeS8gRPV,
1.4941E+18,Marsha Blackburn wonders if Putin took notes when Biden “allowed” the Taliban to take over Afghanistan.  I wonder was Putin also watching when Sh*tler released 500 Taliban and leader from prison….. mmm? https://t.co/r1exvK32xX,
1.4941E+18,"We urge Russia, in the strongest possible terms, to choose the path of diplomacy, and to immediately reverse its build-up and withdraw its forces from Ukraine.\n\nRead the Statement by NATO Defence Ministers on the situation in and around Ukraine → https://t.co/fhsz0kflpr https://t.co/ppEngUaVRs",
1.4941E+18,@triflerose No. Ukraine has had an open Warrant to Arrest Joe Biden for Burisma and stealing tax money from their citizens. Enjoy the show!!!🥰🥰🥰 https://t.co/ZSPSxCuLtm,
1.4941E+18,If you have questions about Anything I've said feel Free to send me a message\n\nIf you do this the Correct Way You NEVER have to Worry about seeing Demons look like there coming to attack you Or Black shadows known by the more popular name Shadow people,
1.4941E+18,Mysteriöse Brücke nahe #Tschernobyl errichtet https://t.co/fyh1SnI7TS,
1.4941E+18,https://t.co/KM5dxkVAOU,
1.4941E+18,Putin haciendo que se caigan todas las páginas para aprovechar a invadir Ucrania sin que nos entermeos\nhttps://t.co/CueeBvLt3q,
1.4941E+18,President Biden is warning that gas prices could get higher if Russian President Putin chooses to invade Ukraine.\n\n https://t.co/qxHKF5GJM8,UC
1.4941E+18,L angriper SD för att inte kunna välja mellan Biden och Putin. Själva väljer L Åkesson framför Andersson.,
1.4941E+18,"Just an FYI, this and much worse will be coming out in the Durham Report.  Don’t watch the fake news because they’re just trying to keep you distracted (ie Russia invading Ukraine). Fake news is complicit and culpable for many crimes. So, why would they start telling truths now? https://t.co/uUZ8EYjqg1",
1.4941E+18,Opinión: China nos invade y no es una metáfora https://t.co/347PdDiCFA https://t.co/DgK8cCpHBw,
1.4941E+18,@JacquiHeinrich Putin is playing his card's well.,
1.4941E+18,@FreitasOtavia @jairbolsonaro 😂😂😂🤡💩https://t.co/V8aKFTphpL,
1.4941E+18,"We love having a president who actually supports NATO and stands up to Putin 👇\n\n“Make no mistake, the U.S. will defend every inch of NATO territory with the full force of American power. An attack against one NATO country is an attack against all of us.""\n\nhttps://t.co/g1Txng8TeJ",
1.4941E+18,Miał nas napaść bandyta Putin a napadli nas bandyci z TSUE.,
1.4941E+18,@HillaryClinton @LinaHidalgoTX @DavidPepper How about you go to prison for the RUSSIA RUSSIA RUSSIA lie,
1.4941E+18,"CAMARADA BOLSONAROV COTURNOF VIAJOU À RÚSSIA PARA PRESTAR SOLIDARIEDADE A PUTIN. APROVEITOU PARA HOMENAGEAR SOLDADOS RUSSOS MORTOS E, ME PARECEU, OFERECER PRÉSTIMOS MILITARES A PUTIN, POBRE DIABO DESFAVORECIDO FRENTE À PODEROSA UCRÂNIA. ANDOU TANTO QUE, PARECE, DESCOLOU A SOLA. https://t.co/sGEsVUrVZp",
1.4941E+18,@CarlaZambelli38 @jairbolsonaro O que um vereador faz na Rússia? Ele foi com nosso dinheiro?,
1.4941E+18,@NBCNews let’s hear the latest about Hillary’s bought and paid for Russia cover up. You can’t escape it so bring it out.,
1.4941E+18,@StaLuziaEsteio Putin poisons political opposition. That doesn't happen in the US either.,
1.4941E+18,Looks like Putin is playing a “good cop” role and not planning to recognize Donbas breakaway territories as independent https://t.co/2tfOhbtBKk,
1.4941E+18,"@OfficalBassSlut My body just decided to attack my back when I went through that cardiac episode, the doctors I have seen aren't sure why, August 31 can't come soon enough ✨💫✨",
1.4941E+18,Oftalmólogo sirio condecorado por Putin espera crear centro de investigación altamente desarrollado en Damasco 🇸🇾🇸🇾🇸🇾🇸🇾🇸🇾🇸🇾🇸🇾🇸🇾🇸🇾 https://t.co/hcAFZclm1z,
1.4941E+18,"US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback\nhttps://t.co/DEwLse9UmJ",
1.4941E+18,@AoTJewels ATTACK ON MID,
1.4941E+18,Excelente video para entender un poco el conflicto Rusia/Ucrania y que pasa por la jupa de hijo de Putin ese -- The REAL Reason Putin is Preparing for War in Ukraine https://t.co/LNEIgz73dY via @YouTube,
1.4941E+18,@MacaesBruno Military force is the only way and even that can only hold Ukraine temporarily.\n\nToothpaste no go back in bottle.,
1.4941E+18,Hunter x Hunter | Jujutsu Kaisen | Attack on Titan https://t.co/YcmZGUv61c,
1.4941E+18,"On the Edge of a Polish Forest, Where Some of Putin’s Darkest Fears Lurk https://t.co/Q8FrtkAaPB",
1.4941E+18,#SOYEON ‘난리나’ (NANRINA) peaks on iTunes K-Pop chart:\n\n#21 🇷🇺 Russia\n#24 🇻🇳 Vietnam\n\n#GIDLE #전소연 @G_I_DLE #여자아이들,
1.4941E+18,@t1994720 @Horse_attack_ 宜しくお願い致します😀✋,
1.4941E+18,#wojna #ptin #thesun #tvp #polska #jebacpis #inflacja #putin #wtylewizji #kaczynski #morawiecki  banda baranow na sznurku  jak zwykele zostala zrobiona w wala przez Wolodie :D https://t.co/WULo1vHLPz,
1.4941E+18,Russia has invaded!!!,
1.4941E+18,A former Pennsylvania insurance salesman who participated in the US Capitol attack was sentenced to six months probation after revealing he lost his job and now delivers pizza https://t.co/n2hyjC9Pgm,
1.4941E+18,Bartiromo: Russia 'Hostilities' A Ruse To Distract From Hillary Clinton.\nThe Fox Business host gave a whacko QAnon-type explanation... because they just can't quit Hillary.,
1.4941E+18,i stopped reaching out when you’re down since you just start to attack me. i feel fucking helpless and worthless. wtf do you want me to fucking do,
1.4941E+18,@HawleyMO Joffe looked at NONPRIVATE data and was *contracted* to analyze the data. https://t.co/YaKRVmA1Wm https://t.co/kCmV3D1snt,
1.4941E+18,@MarionVanR @rglucks1 L’accord d’association (volet politique) est signé entre 🇺🇦 et l’🇪🇺 le 21 mars 2014 ; Poutine déclenche  la #guerrehybride dans l’Est de l’Ukraine le 6 avril 2014 après avoir pris la Crimée.  (Photo: Anatoliy Stepanov. 23 November 2013) #Maiden https://t.co/OoHyOv2lzl,
1.4941E+18,"@scy @TimMattison @theindianpet @matticala Right, but the syncing part is key because we're talking about money. \n\nSo I send money from the same wallet twice, to 2 different wallets. Wallet A has $5. I send $5 to wallet B and C at the same time. This is a double spend attack (or merge conflict).\n\nHow is it resolved?",
1.4941E+18,"CBS: Russia has increased its troop presence by as many as 7,000 troops, with some arriving as recently as today.",
1.4941E+18,@RT_com @AugustoBrando10 Dá nitidamente prá ver a satisfação com o que Putin recebe Bolsonaro!!! Sorriso largo!!!,
1.4941E+18,"@RealEthanBerg @ClayTravis But Russia Today and Vladimir Putin agree with Clay, why is that?💁 https://t.co/PcidI5eYSo",
1.4941E+18,Biden takes zero questions after remarks (11 minutes) on Russia-Ukraine.,
1.4941E+18,"@jefftimmer @reedgalen Attack, attack, attack….that is the Roy Cohn way…he must be running scared…",
1.4941E+18,"☢️With all this hubbub about the Russia &amp; Ukraine border thing, are some pushing for the inevitable? What a great way to start the ""Great Reset"" with a nuclear exchange, limited or otherwise, it's so Rad🎨Justin Lim☢️#Lovecraftian #Horror https://t.co/N6Z3a3m3a9",
1.4941E+18,Russia bout to pop tf off I see,
1.4941E+18,Supercopa \nAras \nForças armadas \nPresidente da República \nBonner \n\nFake news permitidas?\nBarroso  \nRússia \nPetrópolis \nJornal Nacional\nPacheco??\n. https://t.co/0zCXloYJuE,
1.4941E+18,"@msm_monitor Her scathing attack is on the toxic culture in Scottish Politics. It's not partisan. Bile, hate and misogyny is problematic for all the main political Parties.",
1.4941E+18,@meowchys i'll fake a heart attack,
1.4941E+18,@FabioTalhari Este encontro já rendeu o 1° resultado; a Rússia vai apoiar o Brasil e ter uma vaga permanente no conselho de segurança da ONU,
1.4941E+18,Russia addds 7000 troops… they LIED? Shocker 🙄,
1.4941E+18,"@CantWhipARabbit @marylougeorge2 We've been invaded by foreign interests for a good while now. Senators owned by Russia. ""Blavatnik's political contributions soared...with millions of dollars going to top Republican leaders including Sens. Mitch McConnell, Marco Rubio and Lindsey Graham.""\nhttps://t.co/FLqBzwbfVF",
1.4941E+18,@BaikenVRC Attack on Booba,
1.4941E+18,"US says Russia has added 7,000 troops along #Ukraine border, despite claims of pullback\nhttps://t.co/H5Fr9mgXG9",
1.4941E+18,"MAJOR #BREAKING NEWS:\nUS says #Russia has added 7,000 troops along #Ukraine border, despite claims of pullback\nhttps://t.co/ldjQCTtzYi",
1.4941E+18,"Before the meeting with Putin, the President of Brazil Jair Bolsonaro laid a wreath at the Tomb of the Unknown Soldier near the Kremlin wall.. https://t.co/Hw55XXMR7h",
1.4941E+18,"What State secrets did Trump give to Putin, so as to embolden Putin to expand in Eastern Europe? https://t.co/hym3RzWbJ4",
1.4941E+18,@milf_attack En même temps maman je suis le seul ici qui pense à toi papa n’est jamais là et ne s’occupe plus de toi alors c’est à ton fils de prendre la relève 🥰,
1.4941E+18,"US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback\nhttps://t.co/5kCmqdz3tn",
1.4941E+18,Hope this is true.But PM Modi during both his rallies did not attack AAP much.His attack was on Congress.Hope he attacks AAP more in his last rally since they are supposedly the party which is winning Punjab.@narendramodi https://t.co/rAKkJrqU4y,
1.4941E+18,@theprojecttv This doesn't look like a beach where a possible shark attack would be front of mind.,
1.4941E+18,"💬 Presidente Vladímir #Putin: “Dicen que en los próximos años #Ucrania no entrará a la #OTAN. Llevan 30 años diciendo que no habrá expansión de la Alianza, ni un solo centímetro hacia las fronteras rusas. Y hoy vemos la infraestructura de la OTAN justo enfrente de nuestra casa”. https://t.co/l2zPAvN4Ah",
1.4941E+18,"No puedo creer que solo llego a mi casa a ver Attack on Titan, pero es que cada vez se pone mejor y mejor.",
1.4941E+18,"@ggreenwald They did correctly state this was in the October filing. It wasn't covered then either. Gist: Tech Dem donor w/ Obama-granted access to DNS data, fabricated a link to Russia fed it through Hillary's lawyer to FBI. They hid the partisan connection of the fabricated link.",
1.4941E+18,The Dems claims as impossible. The Dems refused to turn over their servers to the government and the government looking at the internet traffic at all the possible connecting servers between the DNC and Russia. The CIA Concluded the data had to be downloaded inside the DNC onto,
1.4941E+18,David Spunt lied on Fox News show Special Report with Bret Baier. Spunt a liberal Trump hating reporter told America that Russia hacked the DNC servers to help the Trump campaign. The CIA and other government entities who looked into the Dems claims of this have already debunked,
1.4941E+18,"@robintran04 Nostalgia here! A months-long storyline about the loser of a match needing to put the others foot in their mouth. And one of them made a big deal about not washing their foot for 3 months. And then lost, had to get his teeth cleaned, and hired the dentist to attack the other guy.",
1.4941E+18,Russia https://t.co/LOUCF5MqAA,
1.4941E+18,欧盟即将与非盟召开峰会，抗衡中国与俄罗斯在非洲的影响力 https://t.co/vkUUkYjEmy 在布鲁塞尔举行的为期两天的峰会上，欧盟领导人希望与非洲国家重新接触，并对抗中国和俄罗斯在非洲大陆日益增长的影响力。 https://t.co/UMsx6asRpf,
1.4941E+18,I don’t t think there’s any doubt Trump sold the U.S. out to Russia.,
1.4941E+18,ＮＡＴＯ、中欧・南東欧への新部隊派遣を検討　ロの軍備増強受け https://t.co/sgPfRgXvL7,
1.4941E+18,U.S. Warns Americans Abroad Not to Count on a Rescue https://t.co/OfthCIirpB,
1.4941E+18,ウクライナ情勢を概観してみると、状況はいっそ喜劇的。ワシントンが有りもしない脅威をでっち上げてマスコミがそれを一生懸命煽っているが、協力者はどんどん離れて行っている。狼少年が野原で独りで騒いでいるだけ。＞\n\nhttps://t.co/76EyuevFcH,
1.4941E+18,"Human history is pretty much an endless cycle of awesome progress followed by sporadic interruptions where the world’s future is held hostage by the giant fragile egos of small, depraved men.\n\nThis time, hopefully, we can start to break that cycle.\nhttps://t.co/NPNth6aW17",
1.4941E+18,"@SidneyEsotu1 @utdcynical Yup, we need to get a better attacking fullback to partner him too, shaw likes to cross from deep and our rbs cant attack, he needs a fullback that plays like a winger, like hakimi and guerrio",
1.4941E+18,"As I've been telling you, #Russia is going with ""genocide of Russian speakers"" as its main pretext. Watch this space.\nhttps://t.co/g82Ve1lGLf https://t.co/3sk7ePnXjX",
1.4941E+18,@JamesEdwardsTPC @ramzpaul The Cure for Cancer has now been knocked off its top perch by What Can We Do To Convince Putin To Invade?,
1.4941E+18,@crouchingbruin @GeorgeTakei ^He would have stood up to Putin. His facial expression tells you that.^ https://t.co/1SIw3hFYzB,
1.4941E+18,The U.S. aim is to keep its allies from trading with China and Russia\n\nMichael Hudson – America’s real adversaries are its European and other allies\n\nhttps://t.co/djlSrpNhmy\n\n#USA #Economics #trade #Monopoly #Politics #EuropeanUnion https://t.co/XphoqPcpde,
1.4941E+18,"E aí seu tosco, comenta a foto do PR. @jairbolsonaro com o PR.  Putin, qual será sua narrativa invejosa. Mordeu na língua é ""fia"" ou enfiou o rabo entre as pernas? \nFale agora dessa bexiga dessa mesa. ""Otaro""\nAgola chola né. https://t.co/Mw211hF4Kf",
1.4941E+18,"@MalikWilliss @Bolt3Derwin @Chargers_Union Why you insecure guys gotta lash out when someone says a guy has a trait that's more developed than Herbert's? Your guy has a better arm, our guy is a better leader. It's not an attack, it's just different levels.",
